SYMBOL,Asset Turnover,Average Inventory,Average Payables,Average Receivables,Book Value Per Share,Capex Per Share,Capex To Depreciation,Capex To Operating Cash Flow,Capex To Revenue,Capital Expenditure Coverage Ratio,Cash Conversion Cycle,Cash Flow Coverage Ratios,Cash Flow To Debt Ratio,Cash Per Share,Cash Ratio,Company Equity Multiplier,Current Ratio,Days Of Inventory On Hand,Days Of Inventory Outstanding,Days Of Payables Outstanding,Days Of Sales Outstanding,Days Payables Outstanding,Days Sales Outstanding,Debt Equity Ratio,Debt Ratio,Debt To Assets,Debt To Equity,Dividend Paid And Capex Coverage Ratio,Dividend Payout Ratio,Dividend Yield,Earnings Yield,Ebit Per Revenue,Ebt Per Ebit,Effective Tax Rate,Enterprise Value,Enterprise Value Multiple,Enterprise Value Over EBITDA,Ev To Free Cash Flow,Ev To Operating Cash Flow,Ev To Sales,Fixed Asset Turnover,Free Cash Flow Operating Cash Flow Ratio,Free Cash Flow Per Share,Free Cash Flow Yield,Graham Net Net,Graham Number,Gross Profit Margin,Income Quality,Intangibles To Total Assets,Interest Coverage,Interest Debt Per Share,Inventory Turnover,Invested Capital,Long Term Debt To Capitalization,Market Cap,Net Current Asset Value,Net Debt To EBITDA,Net Income Per EBT,Net Income Per Share,Net Profit Margin,Operating Cash Flow Per Share,Operating Cash Flow Sales Ratio,Operating Cycle,Operating Profit Margin,Payables Turnover,Payout Ratio,Pb Ratio,Pe Ratio,Pfcf Ratio,Pocfratio,Pretax Profit Margin,Price Book Value Ratio,Price Cash Flow Ratio,Price Earnings Ratio,Price Earnings To Growth Ratio,Price Fair Value,Price Sales Ratio,Price To Book Ratio,Price To Free Cash Flows Ratio,Price To Operating Cash Flows Ratio,Price To Sales Ratio,Ptb Ratio,Quick Ratio,Receivables Turnover,Research And Ddevelopement To Revenue,Return On Assets,Return On Capital Employed,Return On Equity,Return On Tangible Assets,Revenue Per Share,Roe,Roic,Sales General And Administrative To Revenue,Shareholders Equity Per Share,Short Term Coverage Ratios,Stock Based Compensation To Revenue,Tangible Asset Value,Tangible Book Value Per Share,Total Debt To Capitalization,Working Capital,Year,Returns,Variance
GS,0.0328467406380027,0,257000000000,148224000000,337.56491633006345,-10.813618003462205,-1.5266802443991854,-0.4304088194763436,-0.0791301594004011,-2.3233724653148347,-4868.798266022633,0.0282727272727272,0.0282727272727272,1724.0940565493363,1.4156406797131986,12.324786324786324,1.218851278630872,0.0,0.0,5912.575738840113,1043.777472817481,5912.575738840113,1043.777472817481,2.6324786324786325,0.2135922330097087,0.2135922330097087,2.6324786324786325,-131.93939393939394,0.3269691856851079,0.0309371447626808,0.0946179215569117,0.7353953341074633,0.387172714745062,0.1649859113154382,-39926492000.0,-1.0707885321962078,-1.0707885321962078,-8.049695967741936,-4.585035829122646,-0.8429534888630845,2.461030863556064,0.5695911805236564,14.310444316214657,0.041675241179494,-1805.66358915176,496.7571317072526,0.6585242267497097,0.7732883402894947,0.0058134535367545,1.63178112995409,950.2192729371033,0.0,2.6324786324786325,0.6785714285714286,119015508000.0,-922968000000,-4.262665272078741,0.8350140886845617,32.489901904212346,0.2377493930117175,25.12406231967686,0.1838488335268658,1043.777472817481,0.7353953341074633,0.0617328244274809,0.3269691856851079,1.0172265641025642,10.568822307077523,23.995062096774195,13.667375746440056,0.2847250079172385,1.0172265641025642,13.667375746440056,10.568822307077523,-0.229384561960166,1.0172265641025642,2.5127310883563814,1.0172265641025642,23.995062096774195,13.667375746440056,2.5127310883563814,1.0172265641025642,2.2223135108914795,0.3496913944834918,0.0,0.0078092926490984,0.0313193754467677,0.0962478632478632,0.0078549570770993,136.65608770917484,0.0962478632478632,0.068090690329625,0.3198142088039691,337.56491633006345,0.1427540983606557,0.08620289243112,108617000000,313.3785343335257,0.7247058823529412,72187000000,2022,-0.0387166640778034,0.08756067107744929
HD,2.103024653570037,19347500000,12534000000,3209000000,-1.6091081593927894,-2.4345351043643264,-0.896575821104123,-0.154848832297387,-0.0169757272240121,-6.457911145752143,39.58293125753152,0.3581447621517646,0.3581447621517646,2.2229601518026567,0.0816575471369323,-42.37971698113208,1.012616317568745,80.28726638425118,80.28726638425118,48.9771243458759,8.272789219156241,48.9771243458759,8.272789219156241,-27.28125,0.6437336524013579,0.6437336524013579,-27.28125,3.7499434261145055,0.4250593318322886,0.0180585719245127,0.0424848264045122,0.1524243005616676,0.9434461805555556,0.244007912775452,430722920000.0,16.6007446234487,16.6007446234487,30.754938950374868,25.99257256653189,2.8495069364964905,4.849905348605898,0.845151167702613,13.287476280834914,0.0362076306088476,-54.67314990512334,23.75866312836925,0.3362861131141793,1.0083977362623988,0.103636818965997,17.104677060133632,45.1764705882353,4.546175457676274,-27.28125,1.0421251335038872,386796920000.0,-44517000000,1.6929777229630771,0.755992087224548,15.591081593927894,0.1087147799969568,15.722011385199242,0.1096277380471959,88.56005560340742,0.1524243005616676,7.452458772842074,0.4250593318322886,-228.0642216981132,23.53781537150855,27.61848768297037,23.34179711544264,0.1438041241887573,-228.0642216981132,23.34179711544264,23.53781537150855,0.7811164214700068,-228.0642216981132,2.55890841972254,-228.0642216981132,27.61848768297037,23.34179711544264,2.55890841972254,-228.0642216981132,0.2010594918621266,44.120548744892005,0.0,0.2286298625410429,0.5335432924993632,-9.689268867924527,0.2550638707374237,143.41271347248576,-9.689268867924527,0.343172387297139,0.0,-1.6091081593927894,3.842996289424861,0.0026396395800392,-9145000000,-12.0,1.038049940546968,362000000,2022,-0.19993550733398677,0.09812027560482223
HON,0.5695062224006423,5338000000,6406500000,7135000000,25.016611295681063,-1.1064567384082045,-0.6362126245847176,-0.1452408039438756,-0.0215981503411718,-6.885117493472585,64.4509552414683,0.2694941236586612,0.2694941236586612,14.603495594395492,0.4828468251579897,3.595761880016167,1.2529842511786538,84.8423924449108,84.8423924449108,96.96054564533053,76.569108441888,96.96054564533053,76.569108441888,1.1299728621744904,0.3142513046969089,0.3142513046969089,1.1299728621744904,2.700460829493088,0.5475231574708014,0.0183270559178764,0.0334726589511491,0.1915355551796086,0.9390549094656264,0.2213513089825991,158302890000.0,19.795284481680632,19.795284481680632,35.11599157054126,30.015716723549488,4.46351125021147,6.482544324620728,0.8547591960561244,6.511627906976744,0.0303855711944785,-38.26375848620541,63.542118648169314,0.328229853944623,1.0618079323535332,0.3327017262143717,16.408212560386474,28.86609851220569,4.302094618996027,1.1299728621744904,0.4661549842796375,148359890000.0,-19967000000,1.2433412529698638,0.7784919266342687,7.173190813231258,0.1400214289742288,7.618084645384949,0.148705802740653,161.41150088679882,0.1915355551796086,3.764417759519672,0.5475231574708015,8.566308100929616,29.875128876359245,32.910357142857144,28.130430413348503,0.1798624034286358,8.566308100929616,28.130430413348503,29.875128876359245,-3.519114445582906,8.566308100929616,4.183158236057069,8.566308100929616,32.910357142857144,28.130430413348503,4.183158236057069,8.566308100929616,0.8802287089978935,4.766935483870967,0.0,0.0797430750702529,0.1604506696270402,0.2867371095328829,0.1195013957069977,51.22923588039867,0.2867371095328829,0.1397231761961433,0.0,25.016611295681063,1.1859680683606926,0.0053008515197654,-3393000000,-4.901054456160624,0.5305104502697281,5044000000,2022,0.07918652150368072,0.06230539367368832
IBM,0.4757039679982396,1600500000,4003000000,15459000000,24.310258724232764,-2.0605669534757998,-0.3873386089129529,-0.1782462865356971,-0.030728564348257,-5.610215053763441,58.58352638821823,0.1931942310184585,0.1931942310184585,9.680233354554588,0.2503094746865577,5.798532628508932,0.924234248531979,20.345508745465647,20.345508745465647,53.10544840714003,91.3434660498926,53.10544840714003,91.3434660498926,2.461401749908859,0.4244870051790668,0.4244870051790668,2.461401749908859,2.552592954990215,3.629042098840756,0.0467696992287663,0.0128876155070524,0.039187179910788,0.4873524451939292,-0.5415224913494809,173303357729.09998,24.15714493017842,24.15714493017842,20.21030410834985,16.607892451279348,2.863098591262184,7.370920603994155,0.8217537134643028,9.499656788201602,0.0674260542849144,-93.44228001334582,31.514645007041583,0.5400132165868164,6.366687004270897,0.5275968029675503,1.950657894736842,61.184436706190816,17.94007731958763,2.461401749908859,0.6879541544018315,127176357729.1,-76104000000,6.429746306105381,1.4178200692041525,1.815736148788621,0.0270774822402114,11.5602237416774,0.1723938542871303,111.68897479535826,0.039187179910788,6.873117748704024,3.629042098840757,5.795495704023878,77.59387292806588,14.831062125842564,12.187480376530903,0.0190979679497769,5.795495704023878,12.187480376530903,77.59387292806588,-1.0836094236795255,5.795495704023878,2.101046716158929,5.795495704023878,14.831062125842564,12.187480376530903,2.101046716158929,5.795495704023878,0.758165370576099,3.995907050435701,0.1084916570295721,0.0128808657450704,0.0247759510330276,0.074690120306234,0.0272666777574446,67.05705252359684,0.074690120306234,0.0462724003680157,0.26685940855774,24.310258724232764,1.852147674831381,0.0163059639848009,-45112000000,-49.97650344365605,0.7110997011467014,-2387000000,2022,0.1297825045680697,0.05694039680335762
INTC,0.3462545921813479,12000000000,7671000000,6795000000,24.689143135345667,-6.097857838364168,-1.9217491369390105,-1.623145208319834,-0.3972785231706157,-0.6160878243512974,60.52753129322368,0.3670067299231885,0.3670067299231885,6.898247322297955,0.3465712952884466,1.795480315115901,1.5676255636759446,133.38012600862163,133.38012600862163,96.77724660108323,23.92465188568529,96.77724660108323,23.92465188568529,0.4146100983011743,0.2309187657534472,0.2309187657534472,0.4146100983011743,-0.8100036739621057,0.7483154479660594,0.0552339942992107,0.0738111106076163,-0.0306086846195324,-4.024870466321244,-0.0320545829042224,139481440000.0,12.560237730751911,12.560237730751911,-14.50363314963086,9.037869500421175,2.212095029657119,0.7797922334899827,-0.6231452083198341,-2.3410418695228823,-0.0885751747833099,-9.92386806231743,32.91953707510193,0.426079233672725,1.9250343021080203,0.184560386155088,-3.891129032258065,10.357108081791626,2.73653962492438,0.4146100983011743,0.2708993796142537,108574440000.0,-28410000000,2.7831607384061234,1.0316683831101956,1.950827653359299,0.1270974085704317,3.756815968841285,0.2447584610016811,157.3047778943069,-0.0306086846195324,3.7715476810838977,0.7483154479660594,1.070511028070556,13.548095832293486,-11.289845066028906,7.035212855569235,0.1231959907380975,1.070511028070556,7.035212855569235,13.548095832293486,-0.225340777618759,1.070511028070556,1.721927871348368,1.070511028070556,-11.289845066028906,7.035212855569235,1.721927871348368,1.070511028070556,1.00982739853833,15.256230341156543,0.2779839502648523,0.0440080613718609,-0.0128711286579347,0.0790156078995888,0.0539685105122092,15.349074975657254,0.0790156078995888,-0.013883110145428,0.0,24.689143135345667,3.534005037783375,0.0496082722745583,69677000000,16.961295034079843,0.2930914312000781,18252000000,2022,-0.5567983865920368,0.1467965326604291
JNJ,0.5151962992671054,9865500000,10280000000,14429500000,28.12317161202082,-1.387485277914973,-0.4941813261163735,-0.1560017086715079,-0.0389442815249266,-6.410186199342826,51.31914418311092,0.6936090782495333,0.6936090782495333,12.008662284867595,0.3203245920488214,2.4589384380530377,1.3483173395834254,126.98894657511303,126.98894657511303,135.15575280522526,59.48595041322314,135.15575280522526,59.48595041322314,0.4559528795104224,0.185426716039073,0.185426716039073,0.4559528795104224,3.1720867208672088,0.5284031037455695,0.0244335438768619,0.0462403488996668,0.1952439349506798,1.2439783712928068,0.0833333333333333,470774434000.0,18.318784155025487,18.318784155025487,23.82702874784897,20.10997155061939,5.0202552279392165,4.945417150089653,0.8439982913284921,7.506553702366931,0.0437597860695285,-22.69338171042134,70.84621643902983,0.6816315649160224,1.121275984289683,0.4485160808271709,100.04918032786884,12.892367311272368,2.874265909309714,0.4559528795104224,0.2882951311437581,451510434000.0,-47016000000,0.7496011517957897,0.9166666666666666,7.932069450248851,0.2226392961876832,8.894038980281904,0.2496400959744068,186.47489698833616,0.1952439349506798,2.700587969244685,0.5284031037455695,6.099596530807992,21.626134399846727,22.85203127846948,19.2870753524135,0.2428792322047454,6.099596530807992,19.2870753524135,21.626134399846727,0.5166243217741163,6.099596530807992,4.814827342042122,6.099596530807992,22.85203127846948,19.2870753524135,4.814827342042122,6.099596530807992,1.0368151063547515,6.135902636916836,0.1569074913356438,0.1147029414673274,0.1338455465231885,0.282047471731759,0.2079896393703925,35.627445765738386,0.282047471731759,0.1557263347375062,0.0,28.12317161202082,6.216144450345194,0.0121034390829112,-7615000000,-2.893127160822157,0.3131645851504073,15753000000,2022,0.07331042505903013,0.03030122954734141
JPM,0.035107480257072,0,281448000000,177860000000,98.42828282828285,0.0,0.0,0.0,0.0,0.0,,0.2295110417867404,0.2295110417867404,260.3,1.648131145254643,12.539656965368144,2.815950349829153,0.0,0.0,0.0,556.0836473833482,0.0,556.0836473833482,1.596564864605996,0.1273212551998326,0.1273212551998326,1.596564864605996,7.898466302905176,0.3599639027497611,0.0340516776012674,0.0945974786392385,0.2900734294261626,1.2366665773753718,0.1839015725858857,297770000000.0,6.709251498355189,6.709251498355189,2.7798056367217767,2.7798056367217767,2.3137651035393763,4.640333165068148,1.0,36.067003367003366,0.268956028091002,-826.0162457912458,167.61210594519028,1.0,2.8431627561312243,0.0166020913086378,1.4304709353565543,165.93400673400674,0.0,1.596564864605996,0.591162353572987,398277000000.0,-2404251000000,-2.26458924789329,0.8160984274141143,12.685521885521885,0.2927541862543222,36.067003367003366,0.8323477990597925,,0.2900734294261626,0.0,0.3599639027497611,1.362413283526949,10.571106274551438,3.718079892456053,3.718079892456053,0.3587241151559889,1.362413283526949,3.718079892456053,10.571106274551438,-0.4944964302898073,1.362413283526949,3.094735615214266,1.362413283526949,3.718079892456053,3.718079892456053,3.094735615214266,1.362413283526949,2.815950349829153,0.6563760716890482,0.0,0.0102778618140988,0.0112389453798273,0.1288808614862553,0.0104513765214081,43.33164983164984,0.1288808614862553,0.0401362349880527,0.1517696880220676,98.42828282828285,2.433029731755514,0.0,231473000000,77.93703703703704,0.6148757869941599,624992000000,2022,-0.09130655315090727,0.08923668679125502
KO,0.4635900089475329,3823500000,15184000000,3499500000,5.569547134935305,-0.3428835489833641,-1.1777777777777778,-0.1346886912325285,-0.0345084178215979,-7.424528301886792,-203.9226885354334,0.2814375846126338,0.2814375846126338,2.687384473197782,0.4826100182518759,3.8482887367766025,1.145355911579801,85.83583333333334,85.83583333333334,319.3547222222222,29.59620035345549,319.3547222222222,29.59620035345549,1.6241028832192492,0.4220324914028222,0.4220324914028222,1.6241028832192492,1.7968036529680365,0.7981555229511633,0.0276639561607659,0.0346598568390268,0.2536740768300623,1.0712255935466128,0.1809857949683382,304934080000.0,22.051929418571014,22.051929418571014,31.98385567442836,27.67599201306952,7.090830620407404,4.3698811096433285,0.8653113087674714,2.202865064695009,0.034630798061547,-11.685362754158964,16.621770475133957,0.5814342851827737,1.151185873994358,0.3625475674568524,12.368480725623582,9.24930683918669,4.252303330970943,1.6241028832192492,0.6014516715717073,275304080000.0,-44346000000,2.142753832803008,0.8165326031148382,2.204713493530499,0.2218863361547763,2.5457486136783736,0.2562087247697888,115.43203368678884,0.2536740768300623,1.142929709822846,0.7981555229511633,11.42103629952292,28.851821421085727,28.876031046779943,24.98675621709929,0.2717421635196725,11.42103629952292,24.98675621709929,28.851821421085727,-10.867519401942362,11.42103629952292,6.401824946516603,11.42103629952292,28.876031046779943,24.98675621709929,6.401824946516603,11.42103629952292,0.766477387953762,12.332664181244622,0.0,0.102864288563328,0.1493585618642095,0.3958514830947936,0.1613677873232767,9.9362292051756,0.3958514830947936,0.1412499756962468,0.0082782996930518,5.569547134935305,3.974747474747475,0.0082782996930518,-7805000000,-1.8033733826247689,0.6189173807190059,2867000000,2022,0.12065818344704801,0.038739596883848954
MCD,0.4596475505396981,53800000,993500000,1993700000,-8.209216463831533,-2.597019007247368,-1.0152892120175343,-0.2571107531103199,-0.0819235115992166,-3.889374473462511,-0.6630893053393336,0.151680732663915,0.151680732663915,3.533160125803364,0.679571815575603,-8.401172668821001,1.426632650377423,1.9026805942618843,1.9026805942618843,35.86552920183652,33.299759302235294,35.86552920183652,33.299759302235294,-8.111903254822268,0.965567971829422,0.965567971829422,-8.111903254822268,3.2554869986778314,0.6747498947777382,0.0216283263391176,0.0320538417367846,0.4042255829803387,0.8350656280012806,0.2105962634497917,238834689000.0,23.063336648769745,23.063336648769745,43.5234057403189,32.33307011249949,10.302325407848988,0.6379484469981536,0.74288924688968,7.503760426637495,0.0284740273465544,-71.43846574593191,39.50000839726357,0.5697031394235331,1.195761971055784,0.0575069990244985,7.763877381938691,68.24285518938876,191.83461538461535,-8.111903254822268,1.1428207781703126,192719489000.0,-51014800000,4.45316543705821,0.7894037365502083,8.447148912894844,0.2664670916980839,10.100779433884863,0.3186312147904031,35.20243989649718,0.4042255829803387,10.176902672923893,0.6747498947777382,-32.10172385648132,31.19750849872114,35.11972464692482,26.09006579392692,0.3375548903056602,-32.10172385648132,26.09006579392692,31.19750849872114,-1.900041029651028,-32.10172385648132,8.313109357880478,-32.10172385648132,35.11972464692482,26.09006579392692,8.313109357880478,-32.10172385648132,1.235843349727782,10.961040189125296,0.0,0.1224809459984614,0.2009499608650433,-1.028983575973615,0.1299542233965566,31.70053329686859,-1.028983575973615,0.134917060281087,0.0,-8.209216463831533,11.173347451217667,0.0071907378809969,-8903800000,-12.17530425270067,1.1406093367934869,1622100000,2022,0.024569054002074243,0.03916065823937431
MMM,0.7368205790549994,5178500000,3088500000,4596000000,26.09540636042403,-3.090106007067138,-0.955215729109776,-0.3128241817206224,-0.0510970229921996,-3.1966838193253286,89.87141849127504,0.3451234567901234,0.3451234567901234,6.87809187279152,0.3838076236480101,3.1452268111035884,1.5423711015436312,101.95403494176372,101.95403494176372,60.40947379367721,48.32685734318852,60.40947379367721,48.32685734318852,1.0968178740690588,0.3487245721666128,0.3487245721666128,1.0968178740690588,3.4512345679012344,0.5831746581270556,0.0496355638741493,0.0851126899676344,-0.0057845686406263,-32.282828282828284,0.0957446808510638,80419720000.0,49.24661359461115,49.24661359461115,20.93173347214992,14.38378107673046,2.349461567676532,3.4205056460477667,0.6871758182793776,6.787985865724382,0.0566042850710839,-38.351590106007066,77.41342088841132,0.4381372520377458,0.965463650492143,0.3764718544828328,-0.4285714285714285,29.43816254416961,3.580044676098288,1.0968178740690588,0.4866358485975461,67874720000.0,-16997000000,7.682180036742192,0.9037859824780976,10.206713780918728,0.1687750153378714,9.87809187279152,0.1633410266148587,150.28089228495224,-0.0057845686406263,6.042098649073202,0.5831746581270556,4.595444820582261,11.7491293058681,17.666507027589798,12.139996422822394,0.1867422361155745,4.595444820582261,12.139996422822394,11.7491293058681,-60.096796399516606,4.595444820582261,1.9829594788045224,4.595444820582261,17.666507027589798,12.139996422822394,1.9829594788045224,4.595444820582261,0.884700199516959,7.552736098852604,0.0543983172163954,0.1243569045312668,-0.0053612043756092,0.3911306702775897,0.1994407236069875,60.47526501766784,0.3911306702775897,-0.0057328472732698,0.2571211545765287,26.09540636042403,2.542519326966803,0.0076835431943673,-2719000000,-4.803886925795053,0.5230868582499193,5165000000,2022,-0.31522333477220316,0.07436647084912117
MRK,0.543083547086845,5932000000,4436500000,9340000000,18.16390205371248,-1.7330173775671407,-1.1225377334356612,-0.2297983765383608,-0.0740178466002057,-4.351640838650866,92.7100945931124,0.6221693656120687,0.6221693656120687,5.210110584518167,0.5237014728330377,2.373507860233524,1.473740665869054,123.91677675033024,123.91677675033024,89.38946642926885,58.182784272051,89.38946642926885,58.182784272051,0.6673262159987824,0.2811561011359472,0.2811561011359472,0.6673262159987824,7.277057926829267,0.4829533714443143,0.0249603631426706,0.0516827599070785,0.2481318421807263,1.117878993881713,0.1166382875212843,298922400000.0,16.054696815081368,16.054696815081368,20.325178486435032,15.654485467399844,5.042295430393199,2.767388665857529,0.7702016234616391,5.808451816745656,0.0523519767169504,-15.745260663507109,48.40969391464707,0.7063070357438052,1.3145394465097069,0.379928545254672,15.29106029106029,12.501184834123222,2.945525291828794,0.6673262159987824,0.3846205309355598,280925400000.0,-27380000000,0.9665932649444116,0.882936025297981,5.734202211690364,0.2449100079280738,7.541469194312796,0.3220990840544507,182.09956102238124,0.2481318421807263,4.083255159474672,0.4829533714443143,6.1082690091539655,19.34881190164612,19.101475487862924,14.71198743126473,0.2773813740870064,6.1082690091539655,14.71198743126473,19.34881190164612,1.7515766563595423,6.1082690091539655,4.73871767623096,6.1082690091539655,19.101475487862924,14.71198743126473,4.73871767623096,6.1082690091539655,0.9341144436651676,6.273333333333333,0.2285309447902434,0.1330065958226456,0.1732198160643421,0.3156922006479528,0.2145020461831666,23.41350710900474,0.3156922006479528,0.1694563364356942,0.0,18.16390205371248,9.812435765673175,0.009125719008822,4585000000,1.8108214849921007,0.4002373438355807,11483000000,2022,0.4232411185298497,0.03972192418982153
MSFT,0.5434437013485364,3189000000,17081500000,41152000000,22.217449306296693,-3.1864994663820703,-1.6518672199170124,-0.2682765204694783,-0.1204720835224693,-3.727497278740685,-7.412239064234427,1.4531581524400197,1.4531581524400197,13.975053361792956,0.1465156391325382,2.1906786276134547,1.7846069708251824,21.80095770151636,21.80095770151636,110.69433359936151,81.48113683361075,110.69433359936151,81.48113683361075,0.3678951855988279,0.1679366297555092,0.1679366297555092,0.3678951855988279,-15.481655364284473,0.2493194753773818,0.0094198118917325,0.0377820941483785,0.4205527815604983,1.0039936198025976,0.1311338334368579,1972536680000.0,20.160222805923777,20.160222805923777,30.27731323581329,22.15462099174482,9.948740001008726,2.264752244534302,0.7317234795305217,8.691168623265742,0.03384016128671,-7.800727054429029,69.6472938972942,0.684016744842891,1.224050702521378,0.2160453897598947,40.41832283082889,8.448906083244397,16.742383752004276,0.3678951855988279,0.2600205275856093,1925197680000.0,-28614000000,0.483826129615813,0.8688661665631421,9.703575240128067,0.3668633681343622,11.877668089647813,0.449059363494225,103.2820945351271,0.4205527815604983,3.2973684210526315,0.2493194753773818,11.559832834960549,26.467564134290196,29.550686579993556,21.62293120682877,0.4222323094769758,11.559832834960549,21.62293120682877,26.467564134290196,1.360231777028078,11.559832834960549,9.709979724617943,11.559832834960549,29.550686579993556,21.62293120682877,9.709979724617943,11.559832834960549,1.567257735428367,4.479564402069542,0.123629394260352,0.1993695866681284,0.309102973776496,0.4367546925099975,0.2543126656364284,26.45010672358591,0.4367546925099975,0.3027512110962113,0.0297574015231754,22.217449306296693,32.388141142233536,0.0378372925808241,87720000000,11.702241195304165,0.2689498358295437,74602000000,2022,-0.26785692269176703,0.12470324026938123
NKE,1.158453411373726,7637000000,3097000000,4565000000,9.678870027869268,-0.4801114770711933,-0.9023809523809524,-0.1461063993831919,-0.0162277884821237,-6.844327176781003,109.6973113411737,0.4108656054486418,0.4108656054486418,8.232201672156068,0.7990680335507921,2.638636214907401,2.6293569431500465,121.80650786730608,121.80650786730608,48.57793983591613,36.468743309783775,48.57793983591613,36.468743309783775,0.8263202669982331,0.313161875945537,0.313161875945537,0.8263202669982331,4.808155699721965,0.3038372477671188,0.0097900036228875,0.0322212095285673,0.1249197174052665,1.139845758354756,0.0909637648473913,191693380000.0,28.71810936329588,28.71810936329588,43.271643340857786,36.94937933693138,4.103904517233997,6.052870286380718,0.853893600616808,2.8059285533316443,0.0236089907726684,-2.74433113757284,28.8784647010008,0.4598372939413402,0.8580879920608667,0.0141365541529227,-28.463414634146343,7.86800101342792,2.9965558194774347,0.8263202669982331,0.4335755059678256,187640380000.0,3173000000,0.6071910112359551,0.9090362351526088,3.8294907524702304,0.1294369514022693,3.286040030402837,0.1110682937272532,158.27525117708984,0.1249197174052665,7.513698630136986,0.3038372477671187,12.27932596034291,31.035458154151502,42.35674492099323,36.1681534309946,0.1423892100192678,12.27932596034291,36.1681534309946,31.035458154151502,5.945740404269027,12.27932596034291,4.017135088846072,12.27932596034291,42.35674492099323,36.1681534309946,4.017135088846072,12.27932596034291,1.6462255358807083,10.00857081637026,0.0,0.149946677909774,0.1971883342908316,0.3956547346377855,0.1520968025961611,29.58576133772485,0.3956547346377855,0.1705264887354274,0.2345108113894241,9.678870027869268,5.578494623655914,0.0136587454506529,14711000000,9.31783633139093,0.4524509101332951,17483000000,2022,-0.25502226167784564,0.17871523534522524
PG,0.6841427206334039,6453500000,14301000000,4934000000,19.439073974194084,-1.3093805750321537,-1.124332027075169,-0.188722119236979,-0.0393580006734258,-5.298795944233206,-45.49103396913327,0.5310068904200933,0.5310068904200933,2.992988424677426,0.2180707959251534,2.5015580313313697,0.6545449049303226,59.94876295751595,59.94876295751595,128.85001304646914,23.41021611981992,128.85001304646914,23.41021611981992,0.6721517906688863,0.2686932632584806,0.2686932632584806,0.6721517906688863,2.978802992518703,0.5948989282322615,0.0253046193594182,0.042535997559469,0.2221432401760883,1.010217257059451,0.1779383161989441,370856037000.0,17.45944338778777,17.45944338778777,27.33515419768556,22.17640596782874,4.624889782633095,3.783297947629158,0.811277880763021,5.628759905405966,0.0391456979303565,-23.159254034767457,51.72156987871815,0.4742664022846596,1.1304671128236328,0.5407395399631425,40.57630979498861,13.248143384640915,6.088532640092432,0.6721517906688863,0.3277954721528794,346577037000.0,-48701000000,1.1430252812956077,0.8192275632120033,6.116251089076049,0.1838452617007744,6.93814048043812,0.2085500143414768,83.35897907733587,0.2221432401760883,2.832750974331407,0.5948989282322615,7.396957292867204,23.509499185999186,25.54559128768335,20.72457316271004,0.2244129347649868,7.396957292867204,20.72457316271004,23.509499185999186,4.315130657043082,7.396957292867204,4.322110030304164,7.396957292867204,25.54559128768335,20.72457316271004,4.322110030304164,7.396957292867204,0.3735376802394123,15.591483569900836,0.0,0.1257763975155279,0.2117393940114351,0.3146369573568959,0.2738672462798863,33.26847280421524,0.3146369573568959,0.1850150324528814,0.0,19.439073974194084,1.9344129554655871,0.0065846084776834,-16525000000,-6.8559930299132885,0.4019681672559255,-11428000000,2022,-0.02786676157212431,0.048196632342940714
TRV,0.3187431405929984,0,4155000000,20495500000,90.9704641350211,0.0,0.0,0.0,0.0,0.0,,0.9975315414152496,0.9975315414152496,318.2658227848101,0.1941676792223572,5.367207792207792,3.3501822600243014,0.0,0.0,0.0,203.4990781910856,0.0,203.4990781910856,0.3382189239332096,0.0630158058020861,0.0630158058020861,0.3382189239332096,8.37054085155351,0.3057705840957072,0.0195565985741461,0.0639584040825356,0.1004500596464591,0.9052631578947368,0.1526535480023852,50928130000.0,11.13183169398907,11.13183169398907,7.001392631289525,7.001392631289525,1.3807648302787117,0.0,1.0,30.69198312236287,0.1636993072823236,-13.945147679324894,156.66764963935174,1.0,1.986346258874932,0.0366324740530777,10.555555555555555,32.24894514767932,0.0,0.3382189239332096,0.2501391207568169,44435130000.0,-80371000000,1.4192349726775957,0.8473464519976148,11.9915611814346,0.0770523804359614,30.69198312236287,0.1972128836351805,,0.1004500596464591,0.0,0.3057705840957072,2.0609986085343226,15.635161857846589,6.108761341765191,6.108761341765191,0.0909337382062683,2.0609986085343226,6.108761341765191,15.635161857846589,-0.8409647719863808,2.0609986085343226,1.204726439648628,2.0609986085343226,6.108761341765191,6.108761341765191,1.204726439648628,2.0609986085343226,23.327582017010936,1.793619918303832,0.0,0.0245599177303248,0.0331983297790362,0.1318181818181818,0.0254938194083137,155.62869198312237,0.1318181818181818,0.1088111259063899,0.1304088493655785,90.9704641350211,72.74,-0.0016538336406029,17321000000,73.084388185654,0.2527381117426868,9671000000,2022,0.22906108666587655,0.05204160830832587
